row_id,split,cv_fold
2049,train,1
2050,train,3
2051,train,3
2052,test,-1
2053,train,1
2054,test,-1
2055,train,4
2056,train,0
2057,test,-1
2058,train,4
2059,val,-1
2060,val,-1
2061,val,-1
2062,train,2
2063,train,4
2064,train,1
2065,test,-1
2066,train,4
2067,train,3
2068,test,-1
2069,train,4
2070,train,1
2071,val,-1
2072,train,2
2073,train,1
2074,val,-1
2075,train,2
2076,train,2
2077,train,4
2078,train,0
2079,val,-1
2080,train,2
2081,train,4
2082,train,0
2083,train,2
2084,train,1
2085,train,2
2086,train,1
2087,train,3
2088,train,1
2089,val,-1
2090,val,-1
2091,val,-1
2092,train,0
2093,train,1
2094,train,1
2095,train,2
2096,train,3
2097,train,1
2098,train,2
2099,val,-1
2100,train,1
2101,train,3
2102,train,1
2103,val,-1
2104,train,3
2105,train,4
2106,val,-1
2107,train,0
2108,train,3
2109,train,3
2110,train,4
2111,test,-1
2112,train,0
2113,train,0
2114,train,2
2115,train,2
2116,train,4
2117,val,-1
2118,train,2
2119,train,3
2120,train,0
2121,train,4
2122,train,1
2123,train,0
2124,val,-1
2125,train,0
2126,train,4
2127,train,0
2128,train,0
2129,train,3
2130,train,2
2131,train,4
2132,train,4
2133,val,-1
2134,train,1
2135,train,0
2136,train,2
2137,val,-1
2138,test,-1
2139,train,2
2140,train,0
2141,train,2
2142,train,3
2143,val,-1
2144,train,2
2145,train,1
2146,train,2
2147,val,-1
2148,train,1
2149,train,4
2150,test,-1
2151,train,1
2152,train,0
2153,train,1
2154,val,-1
2155,train,0
2156,train,3
2157,train,4
2158,test,-1
2159,train,4
2160,train,1
2161,val,-1
2162,train,3
2163,test,-1
2164,train,1
2165,val,-1
2166,train,0
2167,train,0
2168,train,2
2169,train,2
2170,train,0
2171,val,-1
2172,train,3
2173,train,1
2174,train,1
2175,train,4
2176,train,1
2177,train,1
2178,train,0
2179,train,0
2180,train,0
2181,train,0
2182,val,-1
2183,train,1
2184,train,2
2185,train,1
2186,test,-1
2187,train,2
2188,train,2
2189,train,2
2190,train,3
2191,train,2
2192,train,3
2193,train,4
2194,train,2
2195,test,-1
2196,train,2
2197,train,0
2198,train,0
2199,test,-1
2200,test,-1
2201,train,2
2202,train,3
2203,train,0
2204,train,2
2205,train,2
2206,train,1
2207,val,-1
2208,train,3
2209,train,3
2210,test,-1
2211,train,0
2212,train,2
2213,train,1
2214,test,-1
2215,train,2
2216,train,1
2217,train,3
2218,train,1
2219,train,1
2220,train,2
2221,train,3
2222,train,1
2223,train,0
2224,train,3
2225,test,-1
2226,train,4
2227,train,1
2228,train,0
2229,train,0
2230,train,4
2231,train,3
2232,train,1
2233,train,4
2234,train,4
2235,train,1
2236,train,4
2237,train,4
2238,train,1
2239,test,-1
2240,train,1
2241,train,2
2242,val,-1
2243,val,-1
2244,train,2
2245,test,-1
2246,train,1
2247,test,-1
2248,train,2
2249,train,1
2250,train,4
2251,train,2
2252,train,2
2253,train,3
2254,val,-1
2255,train,2
2256,train,2
2257,train,3
2258,train,4
2259,train,4
2260,train,4
2261,test,-1
2262,train,0
2263,train,0
2264,test,-1
2265,train,3
2266,train,4
2267,train,0
2268,train,3
2269,train,4
2270,test,-1
2271,train,2
2272,train,2
2273,test,-1
2274,train,4
2275,train,4
2276,train,4
2277,train,4
2278,test,-1
2279,train,4
2280,train,0
2281,test,-1
2282,train,3
2283,train,2
2284,train,3
2285,train,1
2286,train,3
2287,test,-1
2288,train,4
2289,train,4
2290,train,3
2291,train,4
2292,train,4
2293,val,-1
2294,train,2
2295,train,1
2296,train,3
2297,train,4
2298,train,2
2299,test,-1
2300,train,0
2301,train,4
2302,test,-1
2303,test,-1
2304,train,3
2305,val,-1
2306,val,-1
2307,val,-1
2308,train,0
2309,train,0
2310,train,1
2311,train,3
2312,train,2
2313,train,0
2314,test,-1
2315,train,1
2316,train,4
2317,train,1
2318,train,0
2319,test,-1
2320,train,3
2321,test,-1
2322,train,0
2323,train,2
2324,train,0
2325,test,-1
2326,train,3
2327,val,-1
2328,train,3
2329,train,0
2330,train,2
2331,train,4
2332,val,-1
2333,train,2
2334,train,3
2335,train,4
2336,train,3
2337,train,1
2338,train,3
2339,train,0
2340,test,-1
2341,train,2
2342,val,-1
2343,train,0
2344,train,2
2345,test,-1
2346,test,-1
2347,train,2
2348,val,-1
2349,train,3
2350,train,1
2351,test,-1
2352,val,-1
2353,train,4
2354,val,-1
2355,test,-1
2356,test,-1
2357,train,0
2358,train,1
2359,train,3
2360,train,4
2361,test,-1
2362,train,3
2363,train,3
2364,train,3
2365,train,2
2366,train,3
2367,test,-1
2368,train,1
2369,val,-1
2370,val,-1
2371,train,2
2372,test,-1
2373,val,-1
2374,test,-1
2375,test,-1
2376,val,-1
2377,test,-1
2378,train,3
2379,train,0
2380,train,2
2381,train,0
2382,train,1
2383,train,1
2384,train,0
2385,train,1
2386,test,-1
2387,train,4
2388,train,3
2389,train,1
2390,train,1
2391,val,-1
2392,train,1
2393,train,1
2394,train,1
2395,test,-1
2396,train,2
2397,train,2
2398,train,0
2399,train,2
2400,train,1
2401,train,2
2402,train,3
2403,train,2
2404,train,2
2405,val,-1
2406,train,3
2407,train,4
2408,test,-1
2409,train,2
2410,train,1
2411,train,2
2412,train,3
2413,train,2
2414,train,1
2415,train,2
2416,train,4
2417,train,2
2418,train,1
2419,test,-1
2420,train,3
2421,train,2
2422,train,2
2423,val,-1
2424,train,3
2425,val,-1
2426,train,1
2427,val,-1
2428,train,0
2429,train,3
2430,train,1
2431,train,3
2432,train,0
2433,train,4
2434,val,-1
2435,train,4
2436,train,4
2437,train,2
2438,test,-1
2439,train,2
2440,train,2
2441,test,-1
2442,train,0
2443,train,4
2444,train,1
2445,train,3
2446,train,2
2447,train,4
2448,val,-1
2449,train,2
2450,train,2
2451,train,0
2452,train,3
2453,train,4
2454,train,4
2455,train,1
2456,train,3
2457,train,4
2458,train,0
2459,train,1
2460,train,0
2461,test,-1
2462,train,1
2463,train,3
2464,train,0
2465,val,-1
2466,test,-1
2467,train,1
2468,val,-1
2469,train,2
2470,train,1
2471,train,1
2472,train,4
2473,train,3
2474,test,-1
2475,train,0
2476,val,-1
2477,train,4
2478,train,1
2479,train,0
2480,train,4
2481,test,-1
2482,train,3
2483,test,-1
2484,train,0
2485,train,4
2486,val,-1
2487,train,2
2488,val,-1
2489,train,1
2490,train,2
2491,train,3
2492,train,2
2493,train,1
2494,train,3
2495,train,3
2496,train,0
2497,train,3
2498,train,2
2499,train,0
2500,train,3
2501,train,0
2502,train,2
2503,test,-1
2504,test,-1
2505,train,4
2506,test,-1
2507,train,1
2508,train,2
2509,val,-1
2510,train,2
2511,train,2
2512,train,2
2513,train,3
2514,train,1
2515,val,-1
2516,train,4
2517,train,3
2518,val,-1
2519,test,-1
2520,train,3
2521,train,4
2522,train,2
2523,train,2
2524,train,3
2525,train,3
2526,train,4
2527,train,0
2528,train,3
2529,train,4
2530,train,4
2531,train,0
2532,val,-1
2533,val,-1
2534,train,2
2535,train,4
2536,train,1
2537,train,2
2538,test,-1
2539,train,1
2540,train,0
2541,train,0
2542,train,3
2543,train,4
2544,test,-1
2545,train,2
2546,train,1
2547,train,3
2548,train,1
2549,train,2
2550,train,3
2551,test,-1
2552,val,-1
2553,train,1
2554,train,4
2555,train,3
2556,train,2
2557,train,2
2558,train,1
2559,test,-1
2560,train,2
2561,train,2
2562,val,-1
2563,train,1
2564,train,0
2565,test,-1
2566,train,3
2567,val,-1
2568,train,3
2569,train,3
2570,train,3
2571,val,-1
2572,val,-1
2573,val,-1
2574,train,1
2575,train,4
2576,train,2
2577,test,-1
2578,train,3
2579,val,-1
2580,train,4
2581,train,1
2582,val,-1
2583,train,4
2584,train,1
2585,train,2
2586,train,0
2587,val,-1
2588,test,-1
2589,train,4
2590,train,2
2591,train,4
2592,train,4
2593,train,3
2594,train,3
2595,train,4
2596,train,2
2597,test,-1
2598,train,2
2599,train,2
2600,val,-1
2601,train,4
2602,train,3
2603,test,-1
2604,test,-1
2605,test,-1
2606,train,0
2607,train,1
2608,train,4
2609,val,-1
2610,train,3
2611,val,-1
2612,train,1
2613,train,1
2614,val,-1
2615,test,-1
2616,train,2
2617,train,1
2618,train,1
2619,train,1
2620,train,2
2621,train,1
2622,train,1
2623,train,0
2624,train,3
2625,train,4
2626,test,-1
2627,train,1
2628,train,4
2629,train,4
2630,train,2
2631,test,-1
2632,val,-1
2633,train,1
2634,train,2
2635,val,-1
2636,test,-1
2637,train,2
2638,train,0
2639,train,3
2640,train,4
2641,test,-1
2642,train,4
2643,train,3
2644,val,-1
2645,train,3
2646,train,1
2647,val,-1
2648,train,1
2649,train,2
2650,train,3
2651,train,4
2652,test,-1
2653,train,0
2654,train,4
2655,train,2
2656,train,2
2657,test,-1
2658,val,-1
2659,train,0
2660,train,1
2661,train,1
2662,train,0
2663,train,3
2664,val,-1
2665,train,4
2666,train,4
2667,train,3
2668,train,3
2669,test,-1
2670,train,1
2671,train,2
2672,test,-1
2673,test,-1
2674,test,-1
2675,test,-1
2676,train,2
2677,train,4
2678,train,2
2679,train,2
2680,train,4
2681,test,-1
2682,train,1
2683,train,4
2684,val,-1
2685,train,2
2686,val,-1
2687,train,4
2688,train,2
2689,train,4
2690,train,2
2691,train,1
2692,test,-1
2693,train,4
2694,train,4
2695,train,2
2696,test,-1
2697,test,-1
2698,train,2
2699,train,4
2700,train,1
2701,train,0
2702,train,0
2703,val,-1
2704,train,1
2705,train,3
2706,train,2
2707,train,4
2708,train,2
2709,train,3
2710,train,0
2711,train,1
2712,val,-1
2713,train,3
2714,train,1
2715,train,3
2716,val,-1
2717,train,2
2718,train,2
2719,val,-1
2720,train,0
2721,val,-1
2722,train,1
2723,test,-1
2724,train,2
2725,test,-1
2726,train,1
2727,train,4
2728,train,1
2729,train,1
2730,train,3
2731,val,-1
2732,test,-1
2733,val,-1
2734,test,-1
2735,train,2
2736,train,0
2737,train,1
2738,train,4
2739,val,-1
2740,train,0
2741,test,-1
2742,val,-1
2743,train,3
2744,train,4
2745,val,-1
2746,val,-1
2747,train,3
2748,test,-1
2749,train,3
2750,test,-1
2751,val,-1
2752,train,4
2753,train,3
2754,train,0
2755,test,-1
2756,train,3
2757,train,3
2758,train,4
2759,val,-1
2760,train,3
2761,train,3
2762,val,-1
2763,train,0
2764,val,-1
2765,train,2
2766,test,-1
2767,test,-1
2768,train,3
2769,train,3
2770,test,-1
2771,val,-1
2772,train,1
2773,train,2
2774,val,-1
2775,train,1
2776,train,2
2777,train,4
2778,test,-1
2779,test,-1
2780,train,4
2781,val,-1
2782,train,3
2783,train,3
2784,train,1
2785,train,3
2786,train,1
2787,train,3
2788,val,-1
2789,train,0
2790,test,-1
2791,train,4
2792,test,-1
2793,test,-1
2794,train,3
2795,train,3
2796,train,1
2797,train,0
2798,train,4
2799,train,1
2800,train,4
2801,train,1
2802,train,3
2803,test,-1
2804,train,4
2805,val,-1
2806,train,4
2807,test,-1
2808,train,2
2809,train,0
2810,train,4
2811,train,0
2812,train,2
2813,train,1
2814,train,2
2815,val,-1
2816,val,-1
2817,val,-1
2818,train,0
2819,train,0
2820,val,-1
2821,train,2
2822,train,4
2823,train,2
2824,train,0
2825,train,1
2826,val,-1
2827,train,4
2828,train,1
2829,train,1
2830,train,0
2831,train,2
2832,test,-1
2833,train,4
2834,train,0
2835,val,-1
2836,test,-1
2837,train,2
2838,train,0
2839,train,2
2840,train,2
2841,train,2
2842,train,0
2843,train,1
2844,train,1
2845,train,3
2846,train,2
2847,train,1
2848,test,-1
2849,train,1
2850,train,1
2851,val,-1
2852,train,0
2853,train,0
2854,train,3
2855,val,-1
2856,train,1
2857,train,1
2858,train,1
2859,val,-1
2860,train,4
2861,train,2
2862,train,3
2863,train,0
2864,test,-1
2865,train,0
2866,train,1
2867,train,3
2868,val,-1
2869,train,3
2870,train,1
2871,train,4
2872,train,3
2873,val,-1
2874,train,0
2875,test,-1
2876,train,0
2877,train,3
2878,train,0
2879,val,-1
2880,val,-1
2881,train,4
2882,train,1
2883,train,4
2884,train,3
2885,train,0
2886,train,1
2887,test,-1
2888,val,-1
2889,train,1
2890,train,4
2891,test,-1
2892,train,1
2893,train,4
2894,train,2
2895,train,3
2896,test,-1
2897,train,4
2898,train,0
2899,val,-1
2900,train,4
2901,train,4
2902,train,0
2903,train,2
2904,train,1
2905,train,2
2906,train,4
2907,test,-1
2908,train,4
2909,train,0
2910,train,1
2911,test,-1
2912,test,-1
2913,train,0
2914,train,2
2915,val,-1
2916,train,2
2917,val,-1
2918,train,0
2919,test,-1
2920,train,2
2921,train,3
2922,train,4
2923,train,0
2924,test,-1
2925,train,0
2926,val,-1
2927,train,1
2928,train,1
2929,train,1
2930,train,0
2931,val,-1
2932,train,1
2933,train,0
2934,test,-1
2935,val,-1
2936,test,-1
2937,val,-1
2938,train,1
2939,val,-1
2940,train,4
2941,train,1
2942,train,1
2943,train,1
2944,train,3
2945,train,0
2946,train,2
2947,val,-1
2948,train,2
2949,train,0
2950,test,-1
2951,train,2
2952,train,0
2953,train,4
2954,train,4
2955,train,3
2956,val,-1
2957,val,-1
2958,train,0
2959,val,-1
2960,train,2
2961,train,3
2962,test,-1
2963,val,-1
2964,train,3
2965,train,0
2966,train,3
2967,train,0
2968,test,-1
2969,train,0
2970,train,0
2971,train,4
2972,train,1
2973,train,0
2974,train,3
2975,val,-1
2976,test,-1
2977,train,4
2978,train,4
2979,train,4
2980,train,4
2981,train,1
2982,train,2
2983,train,0
2984,val,-1
2985,train,1
2986,val,-1
2987,train,0
2988,train,4
2989,test,-1
2990,train,1
2991,train,3
2992,test,-1
2993,train,2
2994,train,1
2995,train,1
2996,train,3
2997,val,-1
2998,train,0
2999,train,1
3000,train,1
3001,train,2
3002,val,-1
3003,train,1
3004,val,-1
3005,train,1
3006,train,0
3007,train,2
3008,train,0
3009,val,-1
3010,train,1
3011,test,-1
3012,val,-1
3013,train,2
3014,val,-1
3015,train,3
3016,test,-1
3017,val,-1
3018,train,3
3019,test,-1
3020,train,1
3021,val,-1
3022,train,0
3023,test,-1
3024,train,0
3025,train,1
3026,test,-1
3027,val,-1
3028,test,-1
3029,val,-1
3030,train,3
3031,test,-1
3032,train,3
3033,train,2
3034,train,1
3035,train,3
3036,train,4
3037,train,3
3038,test,-1
3039,train,4
3040,train,0
3041,train,1
3042,train,0
3043,train,0
3044,train,2
3045,train,3
3046,train,2
3047,val,-1
3048,train,2
3049,val,-1
3050,val,-1
3051,train,0
3052,train,0
3053,test,-1
3054,val,-1
3055,train,2
3056,train,2
3057,train,3
3058,val,-1
3059,test,-1
3060,train,1
3061,test,-1
3062,train,0
3063,test,-1
3064,train,2
3065,train,2
3066,train,3
3067,train,4
3068,train,2
3069,train,2
3070,train,0
3071,test,-1
3072,train,1
3073,train,2
3074,train,1
3075,train,2
3076,train,3
3077,val,-1
3078,val,-1
3079,train,2
3080,train,4
3081,train,2
3082,test,-1
3083,val,-1
3084,train,3
3085,val,-1
3086,train,1
3087,val,-1
3088,test,-1
3089,test,-1
3090,train,1
3091,train,1
3092,test,-1
3093,test,-1
3094,train,2
3095,train,4
3096,train,4
3097,train,0
3098,train,4
3099,test,-1
3100,train,4
3101,train,2
3102,train,0
3103,train,0
3104,train,2
3105,train,2
3106,train,1
3107,train,2
3108,train,3
3109,train,0
3110,train,2
3111,test,-1
3112,train,4
3113,train,2
3114,train,3
3115,train,2
3116,test,-1
3117,train,2
3118,train,2
3119,train,2
3120,train,2
3121,test,-1
3122,train,3
3123,train,1
3124,train,4
3125,train,0
3126,train,3
3127,test,-1
3128,train,2
3129,train,4
3130,test,-1
3131,train,4
3132,train,2
3133,train,4
3134,test,-1
3135,train,1
3136,train,1
3137,test,-1
3138,train,1
3139,train,4
3140,val,-1
3141,test,-1
3142,val,-1
3143,train,2
3144,train,2
3145,train,1
3146,train,4
3147,test,-1
3148,train,1
3149,train,4
3150,train,2
3151,train,3
3152,train,2
3153,val,-1
3154,train,3
3155,train,1
3156,train,4
3157,val,-1
3158,train,4
3159,test,-1
3160,train,4
3161,train,0
3162,train,4
3163,test,-1
3164,train,2
3165,train,1
3166,train,1
3167,train,4
3168,val,-1
3169,train,4
3170,train,0
3171,train,0
3172,test,-1
3173,train,2
3174,val,-1
3175,test,-1
3176,train,2
3177,train,2
3178,train,2
3179,val,-1
3180,train,4
3181,val,-1
3182,train,3
3183,train,0
3184,train,2
3185,train,2
3186,test,-1
3187,train,2
3188,train,4
3189,train,4
3190,train,0
3191,train,4
3192,train,0
3193,val,-1
3194,val,-1
3195,train,0
3196,train,1
3197,val,-1
3198,train,2
3199,train,1
3200,train,3
3201,train,1
3202,train,4
3203,train,0
3204,train,1
3205,train,2
3206,train,3
3207,train,3
3208,train,4
3209,train,4
3210,test,-1
3211,train,0
3212,train,4
3213,train,2
3214,train,4
3215,train,4
3216,train,3
3217,train,4
3218,train,0
3219,train,4
3220,test,-1
3221,train,0
3222,train,2
3223,train,4
3224,train,3
3225,train,1
3226,test,-1
3227,train,0
3228,test,-1
3229,train,2
3230,train,0
3231,test,-1
3232,train,3
3233,val,-1
3234,train,1
3235,train,0
3236,train,0
3237,test,-1
3238,train,2
3239,train,3
3240,train,2
3241,val,-1
3242,train,2
3243,test,-1
3244,test,-1
3245,train,3
3246,train,4
3247,val,-1
3248,train,3
3249,test,-1
3250,train,3
3251,test,-1
3252,test,-1
3253,val,-1
3254,test,-1
3255,train,3
3256,train,1
3257,train,3
3258,train,1
3259,train,0
3260,val,-1
3261,test,-1
3262,val,-1
3263,train,0
3264,train,3
3265,train,2
3266,train,0
3267,train,0
3268,test,-1
3269,test,-1
3270,train,3
3271,train,0
3272,train,0
3273,train,0
3274,train,2
3275,train,4
3276,val,-1
3277,train,1
3278,train,2
3279,train,2
3280,train,3
3281,val,-1
3282,val,-1
3283,test,-1
3284,test,-1
3285,val,-1
3286,val,-1
3287,train,0
3288,val,-1
3289,test,-1
3290,train,0
3291,train,2
3292,test,-1
3293,test,-1
3294,train,3
3295,val,-1
3296,train,3
3297,val,-1
3298,train,4
3299,train,2
3300,val,-1
3301,train,3
3302,train,3
3303,val,-1
3304,train,2
3305,train,0
3306,val,-1
3307,train,0
3308,test,-1
3309,val,-1
3310,train,4
3311,train,0
3312,test,-1
3313,train,3
3314,test,-1
3315,train,4
3316,train,2
3317,train,0
3318,test,-1
3319,train,4
3320,test,-1
3321,train,2
3322,train,2
3323,test,-1
3324,train,1
3325,train,3
3326,train,2
3327,train,3
3328,train,1
